x,y,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114
255,13.2118,106.45,93.584,105.09,116.69,117.99,105.71,103.62,104.66,112.63,116.5,103.41,104.92,104.65,103.62,118.84,104.23,107.84,108.61,118.43,105.77,106.34,117.63,118.65,96.357,97.741,95.705,100.29,118.85,103.73,106.59,102.3,102.1,104.22,98.427,111.57,105.16,101.99,103.17,115.52,105.81,104.62,105.81,112.32,103.71,96.881,105.19,104.84,96.929,104,103.93,104.3,115.92,116.24,105.16,105.15,116.59,115.67,114.91,113.23,117.9,117.06,112.61,117.63,107.04,117.25,116.2,105.52,104.56,105.67,111.42,105.61,107.19,105.97,106.11,106.02,102.28,103.88,104.1,101.2,110.34,105.67,115.57,106,106.76,106.57,102.33,115.82,117.14,105.44,105.62,105.05,107.32,116.48,117.8,104.99,92.309,104.64,103.45,117.17,103.66,104.93,117.68,105.24,102.93,103.96,103.62,118.02,102.75,101.32,98.462,103.67,101.51,101.89,98.424
255,16.0402,105.34,94.901,103.77,114.16,115.73,103.2,101.71,103.14,110.76,114.79,101.41,102.92,102.97,101.74,116.7,102.93,107.49,106.39,115.33,103.4,108.72,115.7,115.98,91.668,101.31,95.997,96.853,116.1,101.18,104.31,99.52,100.56,102.43,95.894,109.36,103.67,102.94,100.77,112.17,102.53,101,102.68,109.11,102.58,96.321,101.71,101.5,94.799,102.03,101.21,100.05,113.46,114.27,101.88,103.32,114.83,113.59,112.47,111.42,115.51,115.4,110.74,115.54,104.99,115.1,113.65,102.38,102.22,102.62,108.77,104.24,103.78,103.07,103.05,103.56,103.52,100.29,103.45,103.08,107.48,102.95,113.87,104.08,105.08,104.01,98.189,113.48,114.94,103.43,102.68,102.37,103.02,114.06,114.98,102.45,94.21,102.37,101.47,114.69,101.18,101.99,115.11,104.8,101.65,103.16,102.69,115.92,100.45,103.64,99.78,102.76,100.84,101.1,98.197
260,0.2222,83.394,70.357,82.625,86.265,87.056,79.025,57.431,76.693,76.443,81.054,70.9,76.468,43.167,70.648,87.439,80.747,24.713,36.327,86.041,40.892,56.826,86.322,87.909,62.889,83.59,66.457,44.485,86.199,72.157,87.055,65.837,52.057,78.794,71.343,84.971,84.036,80.827,82.267,85.288,81.632,81.056,79.36,78.279,77.732,65.899,82.883,67.422,55.876,81.134,80.094,74.397,84.323,83.698,81.354,77.353,88.201,85.969,85.145,83.808,85.263,84.677,86.342,85.401,81.978,86.084,82.047,76.942,76.761,79.033,77.519,80.004,79.863,80.788,81.22,39.382,79.094,73.335,69.016,75.289,83.426,82.194,84.774,82.001,81.372,82.892,78.38,86.318,86.901,78.909,82.835,83.745,83.538,86.209,86.307,58.952,53.288,37.093,83.197,86.477,83.834,82.526,85.615,62.764,58.555,40.394,64.82,87.061,69.636,30.238,55.771,67.982,72.684,72.906,34.509
260,1.6717,89.203,58.251,92.337,101.39,102.22,76.483,54.18,67.417,94.833,96.739,62.775,77.83,43.895,60.571,101.27,85.614,24.485,31.902,100.36,42.158,47.84,101.49,103.58,60.674,93.497,58.754,48.796,101.22,80.733,97.899,67.79,53.849,94.56,86.695,97.987,96.45,95.84,92.278,98.352,91.851,93.611,79.628,97.127,80.723,77.407,94.57,77.651,67.109,87.012,92.077,81.708,99.23,101.18,94.7,94.875,103.09,100.14,100.38,102.24,103.53,101.57,99.551,101.84,98.852,100.2,100.58,90.853,95.393,94.129,96.475,97.034,78.928,97.799,95.426,41.922,89.051,82.29,79.61,85.754,96.913,98.552,99.195,98.129,92.253,98.278,82.696,101.12,101.13,82.335,94.086,95.982,97.611,101.35,101.52,57.2,44.996,42.578,93.885,101.95,98.326,95.862,101.2,60.46,52.325,47.638,45.827,101.79,60.689,28.782,53.467,63.969,66.405,71.378,35.604
260,2.438,83.556,49.271,94.581,111.06,111.77,72.152,47.149,49.472,103.76,108.04,56.077,77.908,34.382,50.538,111.32,81.682,15.458,21.007,110.41,34.39,36.876,111.42,112.66,52.407,94.851,47.39,38.977,110.69,67.435,104.47,60.483,44.849,102.87,89.103,106.55,103.15,102.47,93.779,108.3,93.894,98.373,78.887,104.63,82.127,79.375,102.49,80.857,64.613,120,95.637,84.188,109,109.8,99.625,100.62,111.48,108.96,108.19,108.28,111.66,110.16,107.64,111,104.49,110,109.23,96.688,100.78,101.1,103.43,103.22,70.68,105.25,100.05,91.507,91.823,84.045,81.87,87.965,104.06,104.92,108.45,104.67,95.231,104.35,83.769,109.18,110.83,86.325,100.18,101.06,104.77,110.68,110.93,48.209,38.429,34.413,95.507,112.46,105.22,102.73,111.26,51.163,53.659,41.476,33.511,111.89,48.191,20.334,45.73,58.243,53.314,59.583,30.613
260,2.595,65.02,45.762,83.93,107.46,107.69,61.93,41.863,38.518,98.804,104.77,53.345,69.358,33.841,45.698,108,64.828,16.278,22.624,107.78,35.019,33.023,108.18,110.04,47.308,81.52,45.104,36.27,107.92,56.313,94.883,52.532,39.73,100.07,82.098,103.54,101.24,98.682,85.259,105.44,86.84,89.938,75.405,98.975,80.362,75.531,99.284,78.97,58.559,85.512,92.608,81.79,106.72,106.68,95.932,99.263,107.76,106.66,105.22,105,107.75,106.03,104.58,108.42,100.83,107.03,105.61,93.595,96.322,96.979,98.388,101.06,63.235,102.3,92.022,101.14,87.05,80.517,79.797,34.247,102.17,101.58,104.45,98.234,91.149,97.949,80.097,105.93,107.81,82.476,99.317,93.891,100.37,107.71,108.16,42.968,34.936,32.924,77.837,109.49,98.145,96.787,108.07,46.586,52.75,39.507,34.066,108.13,42.444,20.727,45.132,53.069,49.464,34.163,29.249
260,3.3659,58.577,44.127,73.297,107.15,108.43,52.996,37.774,37.199,99.507,104.92,52.115,68.173,34.05,40.078,108.91,60.417,15.452,18.486,108.3,33.877,30.401,108.35,109.56,45.761,68.844,42.135,35.314,108.76,48.392,82.047,46.54,39.595,98.244,79.439,104.25,100.05,100.39,79.749,106.1,85.79,87.353,75.022,99.801,78.937,74.967,98.282,79.77,55.932,84.46,89.643,78.796,106.54,107.71,92.432,100.88,109.08,106.78,106.5,105.5,109.34,107.33,105.37,109.66,102.01,108.01,106.85,92.933,97.512,93.775,99.208,101.12,66.264,101.55,89.404,102.95,86.504,79.648,80.13,83.576,103.55,100.6,104.92,92.602,90.694,95.194,78.271,107.27,108.77,79.28,98.317,91.128,99.549,108.01,108.24,43.119,33.459,34.828,70.499,110.3,91.773,94.321,107.98,44.697,47.68,38.732,36.243,109.06,42.631,114.99,43.757,51.115,48.62,34.794,27.016
260,4.179,62.464,44.583,70.056,105.47,105.11,53.896,41.104,44.322,98.57,102.66,52.828,69.125,36.014,44.987,107.69,67.236,18.169,22.94,107.04,34.253,30.852,106.79,107.72,44.681,51.668,42.581,35.841,107.13,51.025,71.634,59.188,38.685,95.756,76.272,102.36,93.936,96.386,75.772,103.77,84.039,86.64,77.086,99.521,79.736,74.155,94.778,82.424,57.889,81.537,87.267,76.664,105.68,104.76,89.621,98.199,106.79,105.43,102.85,102.92,107.18,106.08,102.44,106.87,98.709,105.58,104.44,87.237,94.871,88.098,97.915,99.781,68.797,97.447,80.461,100.4,85.153,80.51,80.294,98.73,101.88,97.577,104.87,90.491,89.333,93.145,79.801,105.21,107.66,79.363,95.553,86.877,95.687,106.63,106.48,44.634,38.469,36.781,68.819,108.36,80.106,87.731,106.79,43.433,48.02,39.795,37.82,107.59,45.378,21.733,45.72,51.091,58.367,36.684,30.713
260,4.9076,63.303,46.278,72.943,112.77,113.21,55.652,42.624,43.359,103.22,109.1,51.17,72.642,38.445,45.74,114.02,71.364,17.403,20.116,113.39,35.816,30.335,113.86,115.49,46.197,49.485,46.629,42.046,113.97,49.804,68.175,57.192,42.05,97.627,79.103,108.51,97.222,103.18,69.102,111.02,88.197,90.46,81.266,108.29,82.494,76.998,96.482,85.665,60.794,84.972,90.296,81.241,112.12,110.84,91.571,100.67,113.99,112.24,110.38,111.81,114.44,111.74,109.2,113.67,104.81,112.66,110.25,88.731,100.71,91.343,104.18,107.32,69.17,102.74,81.453,107.21,88.7,86.119,82.971,84.384,106.97,101.06,108.89,94.332,91.982,96.657,81.183,112.51,112.65,83.419,97.443,89.034,96.685,113.06,113.18,48.53,39.907,42.567,70.834,114.95,72.253,86.665,113.31,45.768,52.813,45.757,43.684,113.78,50.81,23.821,51.837,57.007,61.079,43.731,38.34
260,5.5498,56.467,34.072,67.067,114.08,114.03,47.889,34.763,35.975,106.07,111.88,47.184,67.182,34.017,40.077,115.18,70.63,17.06,20.116,114.89,35.087,29.371,114.02,116.29,39.603,40.615,41.401,29.562,115.07,43.42,62.382,50.648,32.264,93.023,74.756,110.17,94.963,107.62,64.877,111.15,83.758,86.991,77.901,107.92,79.866,72.451,91.505,84.771,57.345,87.615,90.667,79.402,112.28,113.01,87.197,97.301,114.03,112.54,111.48,112.15,115.03,113.78,110.43,115.09,107.32,113.69,112.09,86.961,102.4,90.516,105.69,110.25,65.605,102.76,87.713,108.24,90.052,85.857,81.281,82.141,111.13,98.918,111.05,92.01,93.016,97.694,77.076,113.02,114.52,86.016,97.153,85.769,92.576,113.52,113.45,45.573,36.16,35.279,67.229,115.38,61.02,81.279,114.06,39.619,41.624,40.248,39.463,114.64,44.322,22.76,47.069,50.077,53.649,35.983,31.515
260,6.199,60.443,49.47,74.737,112.25,111.77,55.032,44.974,46.446,108.7,113.38,53.406,80.052,41.695,48.952,116.05,69.389,19.712,23.395,116.11,42.131,29.38,115.91,117.51,47.292,49.662,48.378,44.952,116.49,54.712,59.891,56.738,47.241,92.235,72.948,111.62,96.685,106.38,70.229,113.06,85.518,86.947,80.146,110.13,82.239,76.545,94.811,87.58,56.925,86.379,90.386,79.43,114.28,115.41,89.545,93.067,115.36,114.11,112.95,113.55,117.4,116.21,110.73,116.75,108.08,115.47,114.29,88.167,104.28,90.046,108.89,108.25,76.874,100.95,88.357,108.04,90.51,83.547,82.014,84.659,111.68,94.587,114.36,91.129,94.559,97.14,84.236,115.33,116.26,86.477,95.214,91.85,92.08,115.52,115.6,52.675,46.241,48.051,66.027,116.39,58.195,79.666,115.9,45.57,54.025,51.971,47.85,116.25,49.893,70.8,52.146,57.165,62.32,48.674,43.554
260,7.2971,60.505,52.848,73.137,101.43,101.32,55.512,45.088,47.15,102.9,108.9,46.252,82.543,40.756,46.272,112.48,61.668,70.678,24.803,112.27,37.849,30.404,112.56,114.52,49.572,45.024,46.158,40.89,112.72,53.895,52.928,48.668,43.64,85.75,67.463,107.1,93.044,104.28,63.238,110.04,81.746,80.124,77.579,106.41,81.576,71.462,91.929,83.284,55.888,81.762,82.77,78.985,111.48,111.77,86.483,87.101,112.17,110.89,110.06,109.79,114.02,112.12,106.76,113.45,104.46,111.99,110.75,81.736,100.43,82.137,103.79,104.79,77.561,94.159,83.444,104.15,85.719,82.316,77.826,81.843,107.02,91.324,109.51,88.57,91.176,93.807,78.76,111.64,113.36,83.703,89.911,93.19,87.511,112.33,112.56,45.468,44.617,44.855,60.467,114.15,48.859,63.865,113.37,39.941,53.965,49.067,47.893,112.97,47.376,71.65,51.02,50.676,60.129,47.591,39.04
260,13.2118,106.67,93.258,105.09,116.73,117.98,105.66,103.62,104.73,112.66,116.5,103.23,104.92,104.66,103.63,118.9,103.92,107.34,108.26,118.44,105.65,105.98,117.69,118.76,95.46,97.244,95.72,100.12,118.94,103.65,106.39,102.39,101.93,104.08,98.351,111.66,104.49,101.37,102.89,115.5,105.54,104.36,105.69,112.25,103.12,96.46,104.97,104.84,96.551,103.46,103.69,104.21,115.97,116.23,104.91,104.9,116.58,115.73,114.9,113.32,117.89,117.08,112.6,117.74,106.47,117.35,116.23,105.14,104.59,105.6,111.46,105.17,107.18,105.75,106,105.9,102.03,103.69,103.96,100.32,110.18,105.5,115.4,105.6,106.58,106.35,101.36,115.88,117.3,105.22,105.54,104.64,107.86,116.63,117.84,104.99,92.042,104.53,103.4,117.25,103.41,104.91,117.76,104.88,102.77,104,103.78,118.06,102.51,101.14,98.168,103.51,101.43,101.71,98.544
260,16.0402,105.66,94.929,103.77,114.22,115.77,103.23,101.68,103.3,110.81,114.79,101.36,102.92,102.92,101.75,116.73,102.77,107.25,106.39,115.34,103.35,109.17,115.78,116.06,90.735,101.23,96.104,96.415,116.22,101.12,104.22,99.605,100.54,102.24,95.75,109.45,103.36,102.67,100.47,112.18,102.27,100.71,102.5,109.02,102.22,96.083,101.45,101.5,94.409,101.56,100.94,100.01,113.52,114.24,101.65,103.05,114.84,113.67,112.5,111.55,115.46,115.42,110.72,115.6,104.64,115.16,113.67,102.01,102.18,102.38,108.81,103.94,103.78,102.86,102.98,103.4,103.33,100.05,103.13,102.74,107.28,102.82,113.77,103.84,104.92,103.82,97.114,113.51,115.11,103.28,102.61,102.13,102.93,114.21,115.02,102.48,94.522,102.35,101.45,114.77,101.17,101.96,115.17,104.95,101.51,103.31,102.89,115.97,100.43,103.65,99.748,102.75,100.82,101.06,98.252
265,0.2222,83.422,69.988,82.625,86.319,87.087,78.223,55.594,76.728,76.464,81.1,70.556,76.467,40.51,70.339,87.461,80.839,22.98,33.565,86.035,38.186,55.76,86.523,87.991,59.983,83.695,66.013,42.878,86.279,71.983,87.129,64.068,49.476,78.71,71.314,85.167,84.125,81.013,82.25,85.387,81.49,80.19,78.561,78.354,76.54,64.052,82.833,66.475,53.287,79.303,79.936,73.285,84.429,83.741,81.244,77.384,88.236,86.047,85.154,83.945,85.25,84.717,86.496,85.51,82.03,86.22,82.032,76.575,76.646,79.062,77.596,79.918,79.862,80.528,80.975,36.508,77.344,71.318,66.666,73.401,83.329,82.295,84.649,81.979,81.353,82.796,77.066,86.396,87.03,78.241,82.045,83.955,82.63,86.365,86.191,56.792,52.799,34.518,83.236,86.486,84.106,82.64,85.67,62.002,56.785,38.681,63.89,87.055,69.417,27.562,55.347,67.422,72.021,73.402,32.044
265,1.6717,88.878,57.372,92.333,101.43,102.26,73.424,51.076,66.294,94.875,96.771,60.598,77.827,40.899,58.804,101.28,84.45,22.314,29.555,100.3,38.989,45.38,101.58,103.59,57.188,93.111,56.794,46.087,101.31,80.678,97.97,65.264,51.097,94.359,85.904,98.185,96.436,96.057,91.373,98.469,91.238,92.099,77.146,97.187,78.159,74.537,93.834,75.784,63.908,84.53,90.874,79.28,99.376,101.26,94.313,94.798,103.17,100.23,100.48,102.37,103.52,101.58,99.647,101.94,98.875,100.32,100.66,89.341,95.317,94.076,96.582,96.936,78.924,97.496,94.717,39.046,86.958,79.521,76.918,83.334,96.869,98.145,99.197,97.871,91.128,97.7,79.693,101.23,101.21,80.454,92.788,95.776,96.372,101.42,101.51,54.2,43.217,39.884,93.267,102.08,98.479,95.887,101.23,58.361,49.854,45.414,43.704,101.72,58.491,25.907,51.007,62.52,64.831,72.191,33.071
265,2.438,82.563,47.64,94.571,111.09,111.85,67.649,43.109,46.176,103.82,108.08,52.487,77.903,31.041,47.389,111.33,78.796,12.74,18.147,110.37,30.44,32.476,111.56,112.68,48.164,93.61,44.291,35.481,110.85,67.272,104.51,56.675,41.464,102.16,87.588,106.74,103.04,102.74,91.29,108.4,92.564,96.301,75.474,104.67,78.981,75.841,101.07,78.574,60.686,120,93.564,81.155,109.1,109.81,98.392,100.12,111.56,109.11,108.32,108.41,111.65,110.21,107.74,111.04,104.51,110.06,109.22,94.587,100.68,100.86,103.56,103.13,70.667,104.62,99.022,90.935,88.987,80.521,78.652,85.058,104.05,103.92,108.46,104.01,93.031,103.22,79.93,109.24,110.88,83.379,98.54,99.998,102.91,110.86,110.92,44.116,35.351,30.72,93.949,112.57,105.49,102.66,111.33,47.084,50.537,38.19,30.78,111.9,45.173,16.906,42.335,55.369,51.326,59.654,27.584
265,2.595,63.026,43.969,83.908,107.49,107.72,57.676,38.096,35.467,98.826,104.77,49.563,69.347,30.706,42.021,107.94,61.444,14.039,20.153,107.72,31.313,29.18,108.26,110.05,43.496,79.976,41.791,33.117,108.04,56.067,94.451,48.563,36.54,98.971,80.503,103.7,100.61,98.87,82.168,105.44,85.166,87.352,71.933,98.944,77.439,72.003,97.576,76.489,54.807,81.921,90.525,78.866,106.8,106.69,93.863,98.383,107.84,106.79,105.29,105.11,107.7,106.11,104.69,108.44,100.89,107.11,105.53,91.562,96.189,96.017,98.545,100.94,63.219,101.42,90.635,101.11,84.186,77.076,76.809,31.412,102.1,100.16,104.4,96.963,88.981,96.064,76.465,105.99,107.94,79.616,97.486,91.993,98.377,107.88,108.15,38.968,31.987,29.489,75.133,109.53,98.427,96.423,108.08,42.38,49.53,36.275,31.479,108.11,39.586,17.756,41.916,49.997,47.612,32.131,26.576
265,3.3659,56.088,41.879,73.267,107.17,108.43,48.791,34.366,34.441,99.587,104.9,48.358,68.159,31.052,36.783,108.87,57.188,13.548,16.379,108.27,30.398,26.582,108.44,109.62,41.962,67.046,39.132,32.157,108.82,48.066,80.744,43.05,36.648,96.723,77.451,104.29,98.779,100.58,76.714,106.09,84.036,84.628,71.539,99.768,75.948,71.509,96.381,77.16,52.342,80.767,87.297,75.522,106.65,107.73,89.976,100.05,109.11,106.83,106.58,105.59,109.27,107.41,105.45,109.7,101.98,108.01,106.73,90.907,97.406,91.812,99.377,100.82,66.245,100.11,87.808,102.6,83.472,76.033,77.052,80.471,103.45,99.051,104.86,90.88,88.164,92.701,74.587,107.36,108.87,76.3,96.016,88.598,97.442,108.18,108.25,39.302,30.796,31.441,67.512,110.37,92.026,93.47,107.97,40.467,44.541,35.825,33.741,109.03,39.843,115.77,40.744,47.732,46.694,32.44,24.524
265,4.179,60.157,42.698,70.03,105.53,105.17,50.17,38.156,41.784,98.674,102.63,49.666,69.109,33.284,41.975,107.69,64.53,16.648,20.692,107.08,31.166,27.414,106.91,107.82,41.2,49.581,39.827,33.187,107.22,50.712,69.991,56.178,35.95,93.876,73.874,102.36,92.169,96.281,72.844,103.68,82.341,84.132,73.788,99.48,77.058,70.861,92.789,80.337,54.361,77.871,84.961,73.402,105.66,104.7,87.413,97.229,106.78,105.4,102.7,102.91,107.08,106.09,102.35,106.84,98.589,105.53,104.36,85.057,94.645,85.723,98.049,99.267,68.78,95.861,78.718,99.646,82.239,77.374,77.545,98.627,101.66,95.759,104.6,88.413,87.022,90.82,76.526,105.27,107.68,76.48,93.275,84.449,93.59,106.77,106.55,41.361,36.009,33.72,66.185,108.48,80.119,86.473,106.84,39.513,45.097,37.034,35.479,107.61,42.843,19.371,42.912,47.84,56.545,34.697,28.607
265,4.9076,60.378,44.363,72.913,112.79,113.24,51.716,39.712,40.673,103.31,109.07,47.947,72.618,35.813,42.762,114.03,68.463,16.043,18.386,113.38,32.807,26.728,113.94,115.52,42.547,46.915,43.856,39.819,114.03,49.448,65.82,53.862,39.319,95.414,76.401,108.61,94.991,103.28,65.643,110.95,86.431,87.735,77.851,108.26,79.409,73.832,94.095,83.375,57.217,81.209,87.617,78.035,112.16,110.79,88.837,99.156,114.01,112.27,110.38,111.79,114.34,111.75,109.2,113.67,104.67,112.68,110.2,86.164,100.52,88.726,104.35,106.39,69.147,100.96,79.369,106.26,85.893,82.843,79.903,81.519,106.65,98.793,108.68,91.854,89.427,94.253,77.767,112.55,112.7,80.652,94.829,86.077,94.116,113.18,113.19,45.178,37.879,39.344,68.04,115.01,72.255,84.441,113.35,41.939,50.608,43.253,42.955,113.76,48.47,21.932,49.247,53.721,59.219,41.597,36.319
